grid_id,institute,city,state,country,requires_manual_review,alt_grid_id,alt_institute,input_name,input_city,input_state,input_country,wos_institute_name
grid.12916.3d,University of the West Indies,Kingston,Kingston,Jamaica,FALSE,NA,NA,UNIVERSITY WEST INDIES,MONA,nan,Jamaica,UNIV WEST INDIES
grid.412041.2,University of Bordeaux,Bordeaux,NA,France,FALSE,NA,NA,UNIVERSITY BORDEAUX III MICHEL MONTAIGNE,BORDEAUX,nan,France,UNIV BORDEAUX III MICHEL MONTAIGNE
grid.440518.c,Hogeschool PXL,Hasselt,NA,Belgium,FALSE,NA,NA,XIOS UNIVERSITY COLLEGE LIMBURG,HASSELT,nan,Belgium,XIOS UNIV COLL LIMBURG
NA,NA,NA,NA,NA,NA,NA,NA,NORWEGIAN METEOROL INSTITUTE,OSLO,nan,Norway,NORWEGIAN METEOROL INST
NA,NA,NA,NA,NA,NA,NA,NA,NATIONAL INSTITUTE AGROENVIRONM SCIENCE,TSUKUBA,nan,Japan,NATL INST AGROENVIRONM SCI
grid.252873.9,Bates College,Lewiston,Maine,United States,FALSE,NA,NA,BATES COLLEGE,LEWISTON,nan,United States,BATES COLL
NA,NA,NA,NA,NA,NA,NA,NA,OSPED RIUNITI FOGGIA,FOGGIA,nan,Italy,OSPED RIUNITI FOGGIA
grid.19169.36,Norwegian Institute for Air Research,Lillestrøm,NA,Norway,FALSE,NA,NA,NORWEGIAN INSTITUTE AIR RESEARCH,KJELLER,nan,Norway,NORWEGIAN INST AIR RES
grid.35306.33,University of Banja Luka,Banja Luka,NA,Bosnia and Herzegovina,FALSE,NA,NA,UNIVERSITY BANJA LUKA,BANJA LUKA,nan,Bosnia and Herzegovina,UNIV BANJA LUKA
NA,NA,NA,NA,NA,NA,NA,NA,NATIONAL INSTITUTE DEV PSYCHIAT INCT,SAO PAULO,nan,Brazil,NATL INST DEV PSYCHIAT INCT
grid.426506.3,State Laboratory,Kildare,NA,Ireland,FALSE,NA,NA,STATE LABORATORY,CELBRIDGE,nan,Ireland,STATE LAB
NA,NA,NA,NA,NA,NA,NA,NA,CSIC INSTITUTE QUIM ORGANIC GEN,MADRID,nan,Spain,CSIC INST QUIM ORGANIC GEN
NA,NA,NA,NA,NA,NA,NA,NA,VIECURI MEDICINE CENTER,VENLO,nan,Netherlands,VIECURI MED CTR
grid.415206.4,Khoula Hospital,Muscat,NA,Oman,FALSE,NA,NA,KHOULA HOSPITAL,MUSCAT,nan,Oman,KHOULA HOSP
grid.482931.5,Natural History Museum of Basel,NA,NA,NA,NA,NA,NA,NATURAL HIST MUSEUM BASEL,BASEL,nan,Switzerland,NAT HIST MUSEUM BASEL
NA,NA,NA,NA,NA,NA,NA,NA,NIFU NORD INSTITUTE STUDIES INNOVAT RESEARCH & EDUC,OSLO,nan,Norway,NIFU NORD INST STUDIES INNOVAT RES & EDUC
NA,NA,NA,NA,NA,NA,NA,NA,INSTITUTE PESQUISAS TECNOL ESTADO SAO PAULO IPT,SAO PAULO,nan,Brazil,INST PESQUISAS TECNOL ESTADO SAO PAULO IPT
NA,NA,NA,NA,NA,NA,NA,NA,JMI LABS,NORTH LIBERTY,nan,United States,JMI LABS
grid.446106.1,Volda University College,Volda,NA,Norway,FALSE,NA,NA,VOLDA UNIVERSITY COLLEGE,VOLDA,nan,Norway,VOLDA UNIV COLL
NA,NA,NA,NA,NA,NA,NA,NA,ADVANCED RESEARCH CENTER NANOLITHOG ARCNL,AMSTERDAM,nan,Netherlands,ADV RES CTR NANOLITHOG ARCNL
grid.12847.38,University of Warsaw,Warsaw,NA,Poland,FALSE,NA,NA,CARDINAL SOUTH WYSZNSKI UNIVERSITY WARSAW,WARSAW,nan,Poland,CARDINAL S WYSZNSKI UNIV WARSAW
NA,NA,NA,NA,NA,NA,NA,NA,EMBRAPA CAFE,BRASILIA,nan,Brazil,EMBRAPA CAFE
grid.276808.3,Aerodyne Research,Billerica,Massachusetts,United States,FALSE,NA,NA,AERODYNE RESEARCH INC,BILLERICA,nan,United States,AERODYNE RES INC
grid.419600.a,Institute of Livestock and Grassland Science,Tsukuba,NA,Japan,FALSE,NA,NA,NATIONAL INSTITUTE LIVESTOCK & GRASSLAND SCIENCE,TSUKUBA,nan,Japan,NATL INST LIVESTOCK & GRASSLAND SCI
grid.440486.a,Betsi Cadwaladr University Health Board,Bangor,NA,United Kingdom,FALSE,NA,NA,BETSI CADWALADR UNIVERSITY HEALTH BOARD,BANGOR,nan,United Kingdom,BETSI CADWALADR UNIV HLTH BOARD
NA,NA,NA,NA,NA,NA,NA,NA,INDIAN INSTITUTE ASTROPHYS,nan,nan,India,INDIAN INST ASTROPHYS
NA,NA,NA,NA,NA,NA,NA,NA,WALLOON AGRICULTURE RESEARCH CENTER,GEMBLOUX,nan,Belgium,WALLOON AGR RES CTR
grid.425401.6,Národní muzeum,Prague,NA,Czechia,FALSE,NA,NA,NATIONAL MUSEUM,PRAGUE,nan,Czech Republic,NATL MUSEUM
grid.410752.5,Dalian National Laboratory for Clean Energy,Dalian,NA,China,FALSE,NA,NA,DALIAN NATIONAL LABORATORY CLEAN ENERGY,DALIAN,nan,China,DALIAN NATL LAB CLEAN ENERGY
NA,NA,NA,NA,NA,NA,NA,NA,HOSPITAL UNIVERSITY FED SERGIPE,ARACAJU,nan,Brazil,HOSP UNIV FED SERGIPE
NA,NA,NA,NA,NA,NA,NA,NA,INSTITUTE EMPLOYMENT RESEARCH,NUREMBERG,nan,Germany,INST EMPLOYMENT RES
grid.239573.9,Cincinnati Children's Hospital Medical Center,Cincinnati,Ohio,United States,FALSE,NA,NA,HOLTZ CHILDRENS HOSPITAL,MIAMI,nan,United States,HOLTZ CHILDRENS HOSP
NA,NA,NA,NA,NA,NA,NA,NA,SHANXI AGRICULTURE UNIVERSITY,TAIGU,nan,China,SHANXI AGR UNIV
grid.462233.2,ESCP Europe,Paris,NA,France,FALSE,NA,NA,ESCP EUROPE,PARIS,nan,France,ESCP EUROPE
grid.471474.5,Railway Technical Research Institute,Kokubunji,NA,Japan,FALSE,NA,NA,RAILWAY TECH RESEARCH INSTITUTE,TOKYO,nan,Japan,RAILWAY TECH RES INST
NA,NA,NA,NA,NA,NA,NA,NA,WAKAYAMA MEDICINE UNIVERSITY,WAKAYAMA,nan,Japan,WAKAYAMA MED UNIV
grid.437494.9,Pulkovo Observatory,Saint Petersburg,NA,Russia,FALSE,NA,NA,PULKOVO OBSERV,ST PETERSBURG,nan,Russia,PULKOVO OBSERV
grid.4299.6,Austrian Academy of Sciences,Vienna,NA,Austria,FALSE,NA,NA,AUSTRIAN ACAD SCIENCE-CEMM RESEARCH CENTER MOL MEDICINE,VIENNA,nan,Austria,AUSTRIAN ACAD SCI-CEMM RES CTR MOL MED
NA,NA,NA,NA,NA,NA,NA,NA,NATIONAL CENTER BIOMED ANAL,BEIJING,nan,China,NATL CTR BIOMED ANAL
NA,NA,NA,NA,NA,NA,NA,NA,EMBRAPA AGROSSILVIPASTORIL,SINOP,nan,Brazil,EMBRAPA AGROSSILVIPASTORIL
NA,NA,NA,NA,NA,NA,NA,NA,CSIC CENTER ESTUD AVAN BLANES,BLANES,nan,Spain,CSIC CTR ESTUD AVAN BLANES
NA,NA,NA,NA,NA,NA,NA,NA,CENTER PESQUISAS GONCALO MONIZ,SALVADOR,nan,Brazil,CTR PESQUISAS GONCALO MONIZ
grid.477237.2,Inland Norway University of Applied Sciences,Elverum,NA,Norway,FALSE,NA,NA,LILLEHAMMER UNIVERSITY COLLEGE,LILLEHAMMER,nan,Norway,LILLEHAMMER UNIV COLL
NA,NA,NA,NA,NA,NA,NA,NA,BANARAS HINDU INSTITUTE MEDICINE SCIENCE,VARANASI,nan,India,BANARAS HINDU INST MED SCI
grid.417901.a,Newman University,Birmingham,NA,United Kingdom,FALSE,NA,NA,NEWMAN UNIVERSITY,BIRMINGHAM,nan,United Kingdom,NEWMAN UNIV
grid.412313.6,Sri Venkateswara University,Tirumala - Tirupati,Andhra Pradesh,India,FALSE,NA,NA,SRI VENKATESWARA UNIVERSITY,nan,nan,India,SRI VENKATESWARA UNIV
NA,NA,NA,NA,NA,NA,NA,NA,MZUSP,SAO PAULO,nan,Brazil,MZUSP
NA,NA,NA,NA,NA,NA,NA,NA,FUS ENERGY,BARCELONA,nan,Spain,FUS ENERGY
grid.460200.0,Brazilian Agricultural Research Corporation,Brasília,NA,Brazil,FALSE,NA,NA,EMBRAPA SEMIARIDO,PETROLINA,nan,Brazil,EMBRAPA SEMIARIDO
NA,NA,NA,NA,NA,NA,NA,NA,RAGNAR FRISCH CENTER ECON RESEARCH,OSLO,nan,Norway,RAGNAR FRISCH CTR ECON RES
NA,NA,NA,NA,NA,NA,NA,NA,NATIONAL INSTITUTE RESEARCH & DEV MICROTECHNOL,BUCHAREST,nan,Romania,NATL INST RES & DEV MICROTECHNOL
NA,NA,NA,NA,NA,NA,NA,NA,NURSING SCHOOL PORTO,PORTO,nan,Portugal,NURSING SCH PORTO
grid.267436.2,University of West Florida,Pensacola,Florida,United States,FALSE,NA,NA,UNIVERSITY W FLORIDA,PENSACOLA,nan,United States,UNIV W FLORIDA
NA,NA,NA,NA,NA,NA,NA,NA,ARCHAEOL STATE MUSEUM SCHLESWIG HOLSTEIN,SCHLESWIG,nan,Germany,ARCHAEOL STATE MUSEUM SCHLESWIG HOLSTEIN
NA,NA,NA,NA,NA,NA,NA,NA,STIFTUNG SCHLESWIG HOLSTEIN LANDESMUSEEN SCHLOSS,SCHLESWIG,nan,Germany,STIFTUNG SCHLESWIG HOLSTEIN LANDESMUSEEN SCHLOSS
NA,NA,NA,NA,NA,NA,NA,NA,INSTITUTE NACL CIENCIA & TECNOL CELULAS TRONCO & TERAP,RIBEIRAO PRETO,nan,Brazil,INST NACL CIENCIA & TECNOL CELULAS TRONCO & TERAP
NA,NA,NA,NA,NA,NA,NA,NA,GRAD INSTITUTE INTL & DEVELOP STUDIES,GENEVA,nan,Switzerland,GRAD INST INTL & DEVELOP STUDIES
grid.449625.8,Torrens University Australia,Adelaide,South Australia,Australia,FALSE,NA,NA,TORRENS UNIVERSITY AUSTRALIA,ADELAIDE,nan,Australia,TORRENS UNIV AUSTRALIA
NA,NA,NA,NA,NA,NA,NA,NA,LABORATORY PHYSICS SCIENCE,COLLEGE PARK,nan,United States,LAB PHYS SCI
NA,NA,NA,NA,NA,NA,NA,NA,UNIVERSITY APPLIED SCIENCE DRESDEN,DRESDEN,nan,Germany,UNIV APPL SCI DRESDEN
NA,NA,NA,NA,NA,NA,NA,NA,NATURAL HIST MUSEUM CRETE,IRAKLION,nan,Greece,NAT HIST MUSEUM CRETE
NA,NA,NA,NA,NA,NA,NA,NA,INSTITUTE EXPT MEDICINE ASCR,PRAGUE,nan,Czech Republic,INST EXPT MED ASCR
NA,NA,NA,NA,NA,NA,NA,NA,UNIVERSITY APPLIED SCIENCE ZWICKAU,ZWICKAU,nan,Germany,UNIV APPL SCI ZWICKAU
NA,NA,NA,NA,NA,NA,NA,NA,CNR IVALSA,SESTO FIORENTINO,nan,Italy,CNR IVALSA
NA,NA,NA,NA,NA,NA,NA,NA,CHU MARTINIQUE,FORT-DE-FRANCE,nan,France,CHU MARTINIQUE
NA,NA,NA,NA,NA,NA,NA,NA,INTERNATIONAL UNIVERSITY LOGIST & TRANSPORT,WROCLAW,nan,Poland,INT UNIV LOGIST & TRANSPORT
NA,NA,NA,NA,NA,NA,NA,NA,TECHNOLOGY EDUC INSTITUTE CENT GREECE,PATRA,nan,Greece,TECHNOL EDUC INST CENT GREECE
NA,NA,NA,NA,NA,NA,NA,NA,TECHNOLOGY EDUC INSTITUTE LAMIA,LAMIA,nan,Greece,TECHNOL EDUC INST LAMIA
NA,NA,NA,NA,NA,NA,NA,NA,PENNSYLVANIA STATE CHILDRENS HOSPITAL,HERSHEY,nan,United States,PENN STATE CHILDRENS HOSP
NA,NA,NA,NA,NA,NA,NA,NA,PARIS VII FERNAND WIDAL HOSPITAL,PARIS,nan,France,PARIS VII FERNAND WIDAL HOSP
grid.462384.f,Indian Institute of Technology Gandhinagar,Gandhinagar,NA,India,FALSE,NA,NA,INDIAN INSTITUTE TECHNOLOGY GANDHINAGAR,nan,nan,India,INDIAN INST TECHNOL GANDHINAGAR
NA,NA,NA,NA,NA,NA,NA,NA,UNIVERSITY ABD IBN BADIS MOSTAGANEM,MOSTAGANEM,nan,Algeria,UNIV ABD IBN BADIS MOSTAGANEM
NA,NA,NA,NA,NA,NA,NA,NA,DAFFODIL INTL UNIVERSITY,DHAKA,nan,Bangladesh,DAFFODIL INTL UNIV
NA,NA,NA,NA,NA,NA,NA,NA,INSTITUTE FED SAO PAULO,SAO PAULO,nan,Brazil,INST FED SAO PAULO
NA,NA,NA,NA,NA,NA,NA,NA,CENT TEXAS VET HEALTH CARE SYSTEM,TEMPLE,nan,United States,CENT TEXAS VET HLTH CARE SYST
NA,NA,NA,NA,NA,NA,NA,NA,DAVID TVILDIANI MEDICINE UNIVERSITY,TBILISI,nan,Georgia,DAVID TVILDIANI MED UNIV
NA,NA,NA,NA,NA,NA,NA,NA,KNCV TB FOUNDATION,THE HAGUE,nan,Netherlands,KNCV TB FDN
grid.419692.1,National Marine Mammal Foundation,San Diego,California,United States,FALSE,NA,NA,NATIONAL MARINE MAMMAL FOUNDATION,SAN DIEGO,nan,United States,NATL MARINE MAMMAL FDN
NA,NA,NA,NA,NA,NA,NA,NA,INSERM CENTER RECHERCHE CARDIOVASC HEGP,PARIS,nan,France,INSERM CTR RECHERCHE CARDIOVASC HEGP
grid.424642.2,Fraunhofer Institute for Applied Solid State Physics,Freiburg,NA,Germany,FALSE,NA,NA,FRAUNHOFER INSTITUTE APPLIED SOLID STATE PHYSICS,FREIBURG IM BREISGAU,nan,Germany,FRAUNHOFER INST APPL SOLID STATE PHYS
grid.499440.4,Museu da Lourinhã,Lourinhã,NA,Portugal,FALSE,NA,NA,MUSEU LOURINHA,LOURINHA,nan,Portugal,MUSEU LOURINHA
NA,NA,NA,NA,NA,NA,NA,NA,POZNAN SCHOOL BANK,POZNAN,nan,Poland,POZNAN SCH BANK
grid.488405.5,Biruni University,Zeytinburnu,NA,Turkey,FALSE,NA,NA,BIRUNI UNIVERSITY,ISTANBUL,nan,Turkey,BIRUNI UNIV
grid.440457.6,KTO Karatay University,Konya,NA,Turkey,FALSE,NA,NA,KTO KARATAY UNIVERSITY,KONYA,nan,Turkey,KTO KARATAY UNIV
NA,NA,NA,NA,NA,NA,NA,NA,ESCOLA SUPER PROPAGANDA & MKT,SAO PAULO,nan,Brazil,ESCOLA SUPER PROPAGANDA & MKT
NA,NA,NA,NA,NA,NA,NA,NA,HWASUN HOSPITAL,HWASUN,nan,South Korea,HWASUN HOSP
grid.428821.5,Hospital Universiti Sains Malaysia,Kota Bharu,NA,Malaysia,FALSE,NA,NA,HOSPITAL UNIVERSITY SAINS MALAYSIA,KOTA BHARU,nan,Malaysia,HOSP UNIV SAINS MALAYSIA
grid.440426.0,Bayburt University,Bayburt,NA,Turkey,FALSE,NA,NA,BAYBURT UNIVERSITY,BAYBURT,nan,Turkey,BAYBURT UNIV
grid.411224.0,Ahi Evran University,Kırşehir,NA,Turkey,FALSE,NA,NA,KIRSEHIR AHI EVRAN UNIVERSITY,KIRSEHIR,nan,Turkey,KIRSEHIR AHI EVRAN UNIV
grid.410851.9,Fisheries Research Agency,Yokohama,NA,Japan,FALSE,NA,NA,NATIONAL RESEARCH INSTITUTE FISHERIES SCIENCE,YOKOHAMA,nan,Japan,NATL RES INST FISHERIES SCI
grid.418022.d,National Oceanography Centre,Southampton,NA,United Kingdom,FALSE,NA,NA,NOC,SOUTHAMPTON,nan,United Kingdom,NOC
NA,NA,NA,NA,NA,NA,NA,NA,NUCL PHYSICS INSTITUTE ASCR,REZ,nan,Czech Republic,NUCL PHYS INST ASCR
grid.440403.7,Rajamangala University of Technology,Thanyaburi,NA,Thailand,FALSE,NA,NA,RAJAMANGALA UNIVERSITY TECHNOLOGY THANYABURI,THANYABURI,nan,Thailand,RAJAMANGALA UNIV TECHNOL THANYABURI
grid.461612.6,Frankfurt School of Finance & Management,Frankfurt am Main,NA,Germany,FALSE,NA,NA,FRANKFURT SCHOOL FINANCE & MANAGEMENT,FRANKFURT AM MAIN,nan,Germany,FRANKFURT SCH FINANCE & MANAGEMENT
NA,NA,NA,NA,NA,NA,NA,NA,INSTITUTE INFORMATION TRANSMISS PROBLEMS,MOSCOW,nan,Russia,INST INFORMAT TRANSMISS PROBLEMS
NA,NA,NA,NA,NA,NA,NA,NA,POLYTECHN INSTITUTE GUARDA,GUARDA,nan,Portugal,POLYTECHN INST GUARDA
NA,NA,NA,NA,NA,NA,NA,NA,CROYDON HEALTH SERV NHS TRUST,LONDON,nan,United Kingdom,CROYDON HLTH SERV NHST
grid.411616.5,Croydon University Hospital,London,NA,United Kingdom,FALSE,NA,NA,CROYDON UNIVERSITY HOSPITAL,LONDON,nan,United Kingdom,CROYDON UNIV HOSP
grid.7858.2,Saints Cyril and Methodius University of Skopje,Skopje,NA,North Macedonia,FALSE,NA,NA,ST CYRIL & METHIDIUS UNIVERSITY SKOPJE,SKOPJE,nan,nan,ST CYRIL & METHIDIUS UNIV SKOPJE
grid.416629.e,Osaka Women's and Children's Hospital,Osaka,NA,Japan,FALSE,NA,NA,RESEARCH INSTITUTE MATERNAL & CHILD HEALTH,OSAKA,nan,Japan,RES INST MATERNAL & CHILD HLTH
grid.411782.9,University of Lagos,Lagos,Lagos,Nigeria,FALSE,NA,NA,UNIVERSITY LAGOS,LAGOS,nan,Nigeria,UNIV LAGOS
grid.507618.d,Real Jardín Botánico,Madrid,NA,Spain,FALSE,NA,NA,CSIC REAL JARDIN BOTANICO,MADRID,nan,Spain,CSIC REAL JARDIN BOTANICO
grid.464312.6,Guangzhou Research Institute of Non-ferrous Metals,Guangzhou,NA,China,FALSE,NA,NA,GUANGZHOU RESEARCH INSTITUTE NONFERROUS MET,GUANGZHOU,nan,China,GUANGZHOU RES INST NONFERROUS MET
grid.410699.3,Constantine 1 University,Constantine,NA,Algeria,FALSE,NA,NA,UNIVERSITY MENTOURI CONSTANTINE,CONSTANTINE,nan,Algeria,UNIV MENTOURI CONSTANTINE
grid.422885.1,Armagh Observatory,Armagh,Northern Ireland,United Kingdom,FALSE,NA,NA,ARMAGH OBSERV,ARMAGH,nan,United Kingdom,ARMAGH OBSERV
NA,NA,NA,NA,NA,NA,NA,NA,UK ASTRON TECHNOLOGY CENTER,SWINDON,nan,United Kingdom,UK ASTRON TECHNOL CTR
grid.22642.30,Natural Resources Institute Finland,Helsinki,NA,Finland,FALSE,NA,NA,FINNISH GAME & FISHERIES RESEARCH INSTITUTE,HELSINKI,nan,Finland,FINNISH GAME & FISHERIES RES INST
grid.5170.3,Technical University of Denmark,Kongens Lyngby,Hovedstaden,Denmark,FALSE,NA,NA,RISO NATIONAL LABORATORY SUSTAINABLE ENERGY,RISØ,nan,Denmark,RISO NATL LAB SUSTAINABLE ENERGY
grid.419653.c,National Institute of Technology Tiruchirappalli,Tiruchchirappalli,Tamil Nadu,India,FALSE,NA,NA,NATIONAL INSTITUTE TECHNOLOGY TRICHY,TIRUCHIRAPPALLI,nan,India,NATL INST TECHNOL TRICHY
grid.462244.2,Estonian Academy of Security Sciences,Tallinn,NA,Estonia,FALSE,NA,NA,ESTONIAN ACAD SECURITY SCIENCE,TALLINN,nan,Estonia,ESTONIAN ACAD SECURITY SCI
NA,NA,NA,NA,NA,NA,NA,NA,MRC-CLIN TRIALS UNIT,LONDON,nan,United Kingdom,MRC-CLIN TRIALS UNIT
grid.445478.e,Almamer University,Warsaw,NA,Poland,FALSE,NA,NA,ALMAMER UNIVERSITY,WARSAW,nan,Poland,ALMAMER UNIV
grid.413397.b,Cardinal Glennon Children’s Medical Center,St Louis,Missouri,United States,FALSE,NA,NA,CARDINAL GLENNON CHILDRENS HOSPITAL,ST LOUIS,nan,United States,CARDINAL GLENNON CHILDRENS HOSP
NA,NA,NA,NA,NA,NA,NA,NA,TECHNOLOGY EDUC INSTITUTE IONIAN ISL,ATHENS,nan,Greece,TECHNOL EDUC INST IONIAN ISL
grid.265438.e,Union College,Schenectady,New York,United States,FALSE,NA,NA,UNION COLLEGE,SCHENECTADY,nan,United States,UNION COLL
grid.22657.34,Latvia University of Life Sciences and Technologies,Jelgava,Jelgava,Latvia,FALSE,NA,NA,LATVIA AGRICULTURE UNIVERSITY,JELGAVA,nan,Latvia,LATVIA AGR UNIV
NA,NA,NA,NA,NA,NA,NA,NA,LATVIAN BIOMED RESEARCH & STUDY CENTER,RIGA,nan,Latvia,LATVIAN BIOMED RES & STUDY CTR
NA,NA,NA,NA,NA,NA,NA,NA,INTERNATIONAL CENTER DIARR DIS RESEARCH BANGLADESH,DHAKA,nan,Bangladesh,INT CTR DIARR DIS RES BANGLADESH
NA,NA,NA,NA,NA,NA,NA,NA,ADVOCATE LUTH GEN HOSPITAL,PARK RIDGE,nan,United States,ADVOCATE LUTH GEN HOSP
NA,NA,NA,NA,NA,NA,NA,NA,ROY ORTHOPAEDIC NHSFT,BIRMINGHAM,nan,United Kingdom,ROY ORTHOPAEDIC NHSFT
NA,NA,NA,NA,NA,NA,NA,NA,ROYAL ORTHOPAED HOSPITAL,BIRMINGHAM,nan,United Kingdom,ROYAL ORTHOPAED HOSP
grid.449079.7,Mardin Artuklu University,Mardin,NA,Turkey,FALSE,NA,NA,MARDIN ARTUKLU UNIVERSITY,MARDIN,nan,Turkey,MARDIN ARTUKLU UNIV
grid.451396.c,University Colleges Leuven-Limburg,Leuven,NA,Belgium,FALSE,NA,NA,UC LIMBURG,DIEPENBEEK,nan,Belgium,UC LIMBURG
grid.425396.f,Paul Ehrlich Institut,Langen,NA,Germany,FALSE,NA,NA,PAUL EHRLICH INSTITUTE,HESSE,nan,Germany,PAUL EHRLICH INST
grid.472015.5,Public Works Research Institute,Tsukuba,NA,Japan,FALSE,NA,NA,PUBL WORKS RESEARCH INSTITUTE,TSUKUBA,nan,Japan,PUBL WORKS RES INST
NA,NA,NA,NA,NA,NA,NA,NA,NETHERLANDS METABOL CENTER,LEIDEN,nan,Netherlands,NETHERLANDS METABOL CTR
NA,NA,NA,NA,NA,NA,NA,NA,BAKIRCAY UNIVERSITY,IZMIR,nan,Turkey,BAKIRCAY UNIV
NA,NA,NA,NA,NA,NA,NA,NA,CENTER INTERNATIONAL LASER,BRATISLAVA,nan,Slovakia,CTR INT LASER
NA,NA,NA,NA,NA,NA,NA,NA,UNIVERSITY SUOR ORSOLA BENINCASA,NAPOLI,nan,Italy,UNIV SUOR ORSOLA BENINCASA
NA,NA,NA,NA,NA,NA,NA,NA,INSTITUTE NONFERROUS MET,GLIWICE,nan,Poland,INST NONFERROUS MET
NA,NA,NA,NA,NA,NA,NA,NA,GG DENT HOSPITAL,GLASGOW,nan,United Kingdom,GG DENT HOSP
grid.443223.0,Ateneo de Manila University,Quezon City,NA,Philippines,FALSE,NA,NA,ATENEO MANILA UNIVERSITY,QUEZON CITY,nan,Philippines,ATENEO MANILA UNIV
NA,NA,NA,NA,NA,NA,NA,NA,UNIVERSITY SCIENCE & TECHNOLOGY BYDGOSZCZ,BYDGOSZCZ,nan,Poland,UNIV SCI & TECHNOL BYDGOSZCZ
NA,NA,NA,NA,NA,NA,NA,NA,FORESTRY & GAME MNGMT RESEARCH INSTITUTE,JÍLOVITE,nan,Czech Republic,FORESTRY & GAME MNGMT RES INST
NA,NA,NA,NA,NA,NA,NA,NA,INSTITUTE POLYTECH LASALLE BEAUVAIS,BEAUVAIS,nan,France,INST POLYTECH LASALLE BEAUVAIS
NA,NA,NA,NA,NA,NA,NA,NA,INSTITUTE GEOL ALBERT LAPPARENT,CERGY-PONTOISE,nan,France,INST GEOL ALBERT LAPPARENT
NA,NA,NA,NA,NA,NA,NA,NA,LASALLE UNIVERSITY,BEAUVAIS,nan,France,LASALLE UNIV
NA,NA,NA,NA,NA,NA,NA,NA,ISAB,BEAUVAIS,nan,France,ISAB
NA,NA,NA,NA,NA,NA,NA,NA,INSERM I2V,LYON,nan,France,INSERM I2V
grid.458636.a,Norwegian Institute of International Affairs,Oslo,NA,Norway,FALSE,NA,NA,NORWEGIAN INSTITUTE INTERNATIONAL AFFAIRS,OSLO,nan,Norway,NORWEGIAN INST INT AFFAIRS
grid.411802.e,Hôpital Broussais,Paris,NA,France,FALSE,NA,NA,PARIS VI BROUSSAIS HOSPITAL,PARIS,nan,France,PARIS VI BROUSSAIS HOSP
NA,NA,NA,NA,NA,NA,NA,NA,CITY HOSPITAL SUNDERLAND NHSFT,SUNDERLAND,nan,United Kingdom,CITY HOSP SUNDERLAND NHSFT
grid.183667.d,Trencianska Univerzita Alexandra Dubceka V Trencine,Trenčín,NA,Slovakia,FALSE,NA,NA,ALEXANDER DUBCEK UNIVERSITY TRENCIN,TRENCÍN,nan,Slovakia,ALEXANDER DUBCEK UNIV TRENCIN
grid.4299.6,Austrian Academy of Sciences,Vienna,NA,Austria,FALSE,NA,NA,AUSTRIAN ACAD SCIENCE-VIENNA INSTITUTE DEMOG,VIENNA,nan,Austria,AUSTRIAN ACAD SCI-VIENNA INST DEMOG
NA,NA,NA,NA,NA,NA,NA,NA,MEDITER AGRONOMIC INSTITUTE BARI,BARI,nan,Italy,MEDITER AGRONOMIC INST BARI
NA,NA,NA,NA,NA,NA,NA,NA,GUANGDONG INSTITUTE ECOENVIRONM & SOIL SCIENCE,GUANGZHOU,nan,China,GUANGDONG INST ECOENVIRONM & SOIL SCI
grid.411999.d,Harran University,Sanliurfa,NA,Turkey,FALSE,NA,NA,HARRAN UNIVERSITY HOSPITAL,SANLIURFA,nan,Turkey,HARRAN UNIV HOSP
grid.440173.5,Noah's Ark Children's Hospital for Wales,Cardiff,NA,United Kingdom,FALSE,NA,NA,CHILDRENS HOSPITAL WALES,CARDIFF,nan,United Kingdom,CHILDRENS HOSP WALES
NA,NA,NA,NA,NA,NA,NA,NA,HOP PELLEGRIN ENFANTS,BORDEAUX,nan,France,HOP PELLEGRIN ENFANTS
grid.411635.4,Inje University Seoul Paik Hospital,Seoul,NA,South Korea,FALSE,NA,NA,INJE UNIVERSITY SEOUL PAIK HOSPITAL,SEOUL,nan,South Korea,INJE UNIV SEOUL PAIK HOSP
grid.285683.2,Mote Marine Laboratory,Sarasota,Florida,United States,FALSE,NA,NA,MOTE MARINE LABORATORY,SARASOTA,nan,United States,MOTE MARINE LAB
NA,NA,NA,NA,NA,NA,NA,NA,VET HEALTH RESEARCH INSTITUTE,SAN FRANCISCO,nan,United States,VET HLTH RES INST
NA,NA,NA,NA,NA,NA,NA,NA,EMBRAPA PESCA & AQUICULTURA,PALMAS,nan,Brazil,EMBRAPA PESCA & AQUICULTURA
grid.411822.c,Bülent Ecevit University,Zonguldak,NA,Turkey,FALSE,NA,NA,BULENT ECEVIT UNIVERSITY HOSPITAL,ZONGULDAK,nan,Turkey,BULENT ECEVIT UNIV HOSP
grid.417701.4,CVPath Institute,Gaithersburg,Maryland,United States,FALSE,NA,NA,CVPATH INSTITUTE INC,GAITHERSBURG,nan,United States,CVPATH INST INC
NA,NA,NA,NA,NA,NA,NA,NA,FUNDACAO ZOOBOT RIO GRANDE SUL,PORTO ALEGRE,nan,Brazil,FUNDACAO ZOOBOT RIO GRANDE SUL
NA,NA,NA,NA,NA,NA,NA,NA,ENSI BOURGES,BOURGES,nan,France,ENSI BOURGES
NA,NA,NA,NA,NA,NA,NA,NA,INSA CENTER VAL LOIRE,BOURGES,nan,France,INSA CTR VAL LOIRE
